id,mammal_id,spcrecid,kingdom,phylum,class,order_team,family,genus,species,authority,infraspecific_rank,infraspecific_name,infraspecific_authority,stock_subpopulation,synonyms,common_names_eng,common_names_fre,common_names_spa,red_list_status_id,red_list_criteria,red_list_criteria_version,year_assessed,population_trend,petitioned,mass,guild,wpi_include
123,852,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,bullata,"Allen, 1925",,,,,,Gobi Jerboa,,,8,,3.1,2008,unknown,N,,,
124,853,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,elater,"(Lichtenstein, 1825)",,,,,,"Small Five-toed Jerboa, Small Five-toed Jerboa",,"Jerboa Cinco-Tocado Con La Punta Del Pie Pequeno, Jerboa Cinco-tocado Con La Punta Del Pie Pequeño",8,,3.1,2008,decreasing,N,,,
125,854,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,euphratica,"Thomas, 1881",,,,,,Euphrates Jerboa,,,9,,3.1,2008,decreasing,N,,,
126,855,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,firouzi,"Womochel, 1978",,,,,,Iranian Jerboa,,,7,,3.1,2008,unknown,N,,,
127,856,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,hotsoni,"Thomas, 1920",,,,,,"Hotsons Five-toed Jerboa, Hotson's Jerboa",,,8,,3.1,2008,unknown,N,,,
128,857,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,major,"(Kerr, 1792)",,,,,,Great Jerboa,,Gran Jerboa,8,,3.1,2008,decreasing,N,,,
129,858,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,severtzovi,"Vinogradov, 1925",,,,,,Svertzov's Jerboa,,,8,,3.1,2008,unknown,N,,,
130,859,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,sibirica,"(Forster, 1778)",,,,,,"Mongolian Five-toed Jerboa, Siberian Jerboa",,,8,,3.1,2008,unknown,N,,,
131,850,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,tetradactyla,"(Lichtenstein, 1823)",,,,,,Four-toed Jerboa,,,5,B2ab(iii),3.1,2008,unknown,N,,,
132,860,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,vinogradovi,"Argyropulo, 1941",,,,,,Vinogradov's Jerboa,,,9,,3.1,2008,decreasing,N,,,
133,136326,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactaga,williamsi,"Thomas, 1897",,,,,,,,,8,,3.1,2008,decreasing,N,,,
134,861,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Allactodipus,bobrinskii,"Kolesnikov, 1937",,,,,,Bobrinski's Jerboa,,,8,,3.1,2008,unknown,N,,,
135,865,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Allenopithecus,nigroviridis,"(Pocock, 1907)",,,,,,Allen's Swamp Monkey,Cercopithèque De Allen,,8,,3.1,2008,unknown,N,,,
136,868,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CHEIROGALEIDAE,Allocebus,trichotis,"(Günther, 1875)",,,,,,Hairy-eared Dwarf Lemur,"Allocèbe, Cheirogale Aux Oreilles Poilues, Chirogale Aux Oreilles Poilues",Lemur Orejipeludo,7,,3.1,2008,unknown,N,,,
137,42640,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Allocricetulus,curtatus,"(G.M. Allen, 1925)",,,,,,Mongolian Hamster,,,8,,3.1,2008,unknown,N,,,
138,875,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Allocricetulus,eversmanni,"(Brandt, 1859)",,,,,,Eversmann's Hamster,,,8,,3.1,2008,unknown,N,,,
139,899,,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,CANIDAE,Alopex,lagopus,"(Linnaeus, 1758)",,,,,,"Arctic Fox, Polar Fox","Isatis, Renard Polaire, Reynard Polaire",Zorro Ártico,8,,3.1,2008,stable,N,,,
140,136486,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta,arctoidea,"Cabrera, 1940 ",,,,,,Ursine Howler Monkey,,Mono Araguato,8,,3.1,2008,unknown,N,,,
141,39957,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta,belzebul,"(Linnaeus, 1766)",,,,,,"Red-handed Howler Monkey, Red-handed Howling Monkey",,Guariba-de-mãos-vermelhas,5,A2cd,3.1,2008,decreasing,N,,,
142,41545,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta,caraya,"(Humboldt, 1812)",,,,,,"Black-and-gold Howler Monkey, Black Howler Monkey, Black Howling Monkey",,"Aullador Negro, Manechi, Manechi Negro",8,,3.1,2008,decreasing,N,,,
143,43912,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta,discolor,"(Spix, 1823)",,,,,,"Red-handed Howling Monkey, Spix's Red-handed Howler Monkey",,Guariba-de-mãos-ruivos,5,A2c,3.1,2008,decreasing,N,,,
144,39916,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta,guariba,"(Humboldt, 1812)",,,,,,"Brown Howler Monkey, Brown Howling Monkey, Southern Brown Howling Monkey",Hurleur Brun,"Barbado, Bugio, Guariba",8,,3.1,2008,decreasing,N,,,
145,922,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta,juara,"Elliot, 1910",,,,,,"Juruá Red Howler Monkey, Juruá Red Howling Monkey",,"Aullador Rojo, Guariba Vermelha",8,,3.1,2008,decreasing,N,,,
146,40642,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta,macconnelli,"(Linnaeus, 1766)",,,,,,"Guianan Red Howler Monkey, Trinidad Howling Monkey",Singe Hurleur,,8,,3.1,2008,unknown,N,,,
147,136332,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta,nigerrima,"Lönnberg, 1941",,,,,,Black Howler Monkey,,,8,,3.1,2008,unknown,N,,,
149,914,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta,pigra,"Lawrence, 1933",,,,,,"Black Howling Monkey, Guatemalan Black Howler Monkey, Guatemalan Howler, Guatemalan Howling Monkey, Lawrences Howler Monkey, Mexican Black Howler Monkey, Yucatán Black Howler Monkey",Hurleur Du Guatemala,"Araguato De Guatemala, Mono Aullador Negro, Saraguato, Saraguato Negro",4,A4cd,3.1,2008,decreasing,N,,,
150,136787,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta,puruensis,"Lönnberg, 1941",,,,,,Purús Red Howler Monkey,,Aullador Rojo,8,,3.1,2008,unknown,N,,,
151,41546,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta,sara,"Elliot, 1910",,,,,,"Bolivian Red Howler, Bolivian Red Howler Monkey, Bolivian Red Howling Monkey",,"Aullaador Rojo, Aullador Rojo, Manechi, Manechi Colorado",8,,3.1,2008,decreasing,N,,,
152,43929,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta,seniculus,"(Linnaeus, 1766)",,,,,,"Colombian Red Howler Monkey, Colombian Red Howling Monkey",,"Coto Mono, Mono, Mono Araguato, Mono Colorado, Mono Cotudo, Roncador",8,,3.1,2008,decreasing,N,,,
153,918,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,ATELIDAE,Alouatta,ululata,"Elliot, 1912",,,,,,"Maranhão Red-handed Howler Monkey, Red-handed Howling Monkey",,Guariba-de-mãos-vermelhas,4,C1,3.1,2008,decreasing,N,,,
154,948,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,albicaudus,"(True, 1894)",,,,,,White-tailed Mountain Vole,,,7,,3.1,2008,unknown,N,,,
155,949,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,argentatus,"(Severtzov, 1879)",,,,,,Silver Mountain Vole,,,8,,3.1,2008,unknown,N,,,
156,950,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,barakshin,"Bannikov, 1947",,,,,,Gobi Altai Mountain Vole,,,8,,3.1,2008,unknown,N,,,
157,951,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,lemminus,"(Miller, 1898)",,,,,,Lemming Vole,,,8,,3.1,2008,unknown,N,,,
158,952,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,macrotis,"(Radde, 1862)",,,,,,Large-eared Vole,,,8,,3.1,2008,unknown,N,,,
159,953,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,montosa,"(True, 1894)",,,,,,"Central Kashmir Vole, Trues Vole",,,5,B2ab(iii),3.1,2008,decreasing,N,,,
160,136648,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,olchonensis,"Litvinov, 1960",,,,,,Olkhon Mountain Vole,,,7,,3.1,2008,unknown,N,,,
161,954,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,roylei,"Gray, 1842",,,,,,Royle's Mountain Vole,,,9,,3.1,2008,decreasing,N,,,
162,955,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,semicanus,"(G.M. Allen, 1924)",,,,,,"Mongolian Silver Vole, Royles Mountain Vole",,,8,,3.1,2008,unknown,N,,,
163,956,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,stoliczkanus,"(Blanford, 1875)",,,,,,Stoliczka's Mountain Vole,,,8,,3.1,2008,unknown,N,,,
164,958,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,strelzowi,"(Kastschenko, 1899)",,,,,,Flat-headed Vole,,,8,,3.1,2008,unknown,N,,,
165,959,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Alticola,tuvinicus,"Ognev, 1950",,,,,,Tuva Silver Vole,,,8,,3.1,2008,unknown,N,,,
166,62006,,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Amblysomus,corriae,"Thomas, 1905",,,,,,Fynbos Golden Mole,,,9,,3.1,2008,unknown,N,,,
167,41316,,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Amblysomus,hottentotus,"(A. Smith, 1829)",,,,,,"Hottentot Golden Mole, Zulu Golden Mole",,,8,,3.1,2008,unknown,N,,,
168,62007,,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Amblysomus,marleyi,"Roberts, 1931",,,,,,Marley's Golden Mole,,,4,"B1ab(iii,iv)",3.1,2008,unknown,N,,,
169,62008,,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Amblysomus,robustus,"Bronner, 2000",,,,,,Robust Golden Mole,,,5,"B1ab(iii,iv)",3.1,2008,unknown,N,,,
170,62009,,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Amblysomus,septentrionalis,"Roberts, 1913",,,,,,Highveld Golden Mole,,,9,,3.1,2008,unknown,N,,,
171,1137,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Ametrida,centurio,"Gray, 1847",,,,,,Little White-shouldered Bat,,,8,,3.1,2008,unknown,N,,,
172,1140,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Ammodillus,imbellis,"(de Winton, 1898)",,,,,,Ammodile,,,7,,3.1,2008,stable,N,,,
173,1141,,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Ammodorcas,clarkei,"(Thomas, 1891)",,,,,,"Clarke's Gazelle, Dibatag",,,5,A2cd,3.1,2008,decreasing,N,,,
174,42399,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Ammospermophilus,harrisii,"(Audubon & Bachman, 1854)",,,,,,Harris's Antelope Squirrel,,,8,,3.1,2008,unknown,N,,,
175,42451,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Ammospermophilus,interpres,"(Merriam, 1890)",,,,,,Texas Antelope Squirrel,,,8,,3.1,2008,unknown,N,,,
176,42452,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Ammospermophilus,leucurus,"(Merriam, 1889)",,,,,,"White-tailed Antelope Sqirrel, White-tailed Antelope Squirrel",,,8,,3.1,2008,stable,N,,,
177,1149,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Ammospermophilus,nelsoni,"(Merriam, 1893)",,,,,,"Nelson's Antelope Squirrel, San Joaquin Antelope Ground Squirrel, San Joaquin Antelope Squirrel",,,4,B1ab(iii),3.1,2008,decreasing,N,,,
178,1151,,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Ammotragus,lervia,"(Pallas, 1777)",,,,,,"Aoudad, Barbary Sheep, Uaddan",Mouflon À Manchettes,,5,C1,3.1,2008,decreasing,N,,,
179,1154,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,FURIPTERIDAE,Amorphochilus,schnablii,"Peters, 1877",,,,,,"Smokey Bat, Smoky Bat",,,4,A2cd,3.1,2008,decreasing,N,,,
180,136723,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Amphinectomys,savamis,"Malygin, 1994",,,,,,,,,7,,3.1,2008,unknown,N,,,
181,39593,,ANIMALIA,CHORDATA,MAMMALIA,SCANDENTIA,TUPAIIDAE,Anathana,ellioti,"(Waterhouse, 1850)",,,,,,"Madras Treeshrew, Madras Tree Shrew",,,8,,3.1,2008,decreasing,N,,,
182,1264,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Andalgalomys,olrogi,"Williams & Mares, 1978",,,,,,"Olrog's Chaco Mouse, Olrogs Pericote",,,8,,3.1,2008,unknown,N,,,
183,1265,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Andalgalomys,pearsoni,"(Myers, 1977)",,,,,,Pearson's Chaco Mouse,,,8,,3.1,2008,stable,N,,,
184,1271,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Andinomys,edax,"Thomas, 1902",,,,,,Andean Mouse,,,8,,3.1,2008,stable,N,,,
185,1307,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Anisomys,imitator,"Thomas, 1904",,,,,,"Squirrel-toothed Rat, Uneven-toothed Rat",,,8,,3.1,2008,stable,N,,,
186,44857,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ANOMALURIDAE,Anomalurus,beecrofti,"Fraser, 1853",,,,,,"Beecroft's Flying Squirrel, Beecroft's Scaly-tailed Squirrel","Anamolure De Beecroft, Écureuil Volant De Beecroft",,8,,3.1,2008,unknown,N,,,
187,1550,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ANOMALURIDAE,Anomalurus,derbianus,"(Gray, 1842)",,,,,,"Derby's Flying Squirrel, Lord Derby's Flying Squirrel, Lord Derby's Scaly-tailed Squirrel","Anamolure De Derby, Ecureuil Volant De Derby, Écureuil Volant De Derby",,8,,3.1,2008,unknown,N,,,
188,1551,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ANOMALURIDAE,Anomalurus,pelii,"(Schlegel & Müller, 1845)",,,,,,"Pel's Flying Squirrel, Pel's Scaly-tailed Squirrel","Anamolure De Pel, Écureuil Volant De Pel",,7,,3.1,2009,unknown,N,,,
189,1553,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ANOMALURIDAE,Anomalurus,pusillus,"Thomas, 1887",,,,,,Dwarf Scaly-tailed Squirrel,,,8,,3.1,2008,unknown,N,,,
190,1559,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Anonymomys,mindorensis,"Musser, 1981",,,,,,"Mindoro Climbing Rat, Mindoro Forest Anonymomys, Mindoro Rat",,,7,,3.1,2008,unknown,N,,,
191,1564,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Anotomys,leander,"Thomas, 1906",,,,,,"Aquatic Rat, Ecuadoran Ichthyomyine, Ecuador Fish-eating Rat, Fish-eating Rat",,,5,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)",3.1,2010,decreasing,N,,,
192,1565,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Anoura,caudifer,"(É. Geoffroy, 1818)",,,,,,Tailed Tailless Bat,,,8,,3.1,2008,unknown,N,,,
193,1566,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Anoura,cultrata,"Handley, 1960",,,,,,Handley's Tailless Bat,,,9,,3.1,2008,decreasing,N,,,
194,136239,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Anoura,fistulata,"Muchhala, Mena-Valenzuela & Albuja, 2005",,,,,,,,,7,,3.1,2008,unknown,N,,,
195,1567,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Anoura,geoffroyi,"Gray, 1838",,,,,,Geoffroy's Tailless Bat,,,8,,3.1,2008,stable,N,,,
196,1568,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Anoura,latidens,"Handley, 1984",,,,,,Broad-toothed Tailless Bat,,,8,,3.1,2008,stable,N,,,
197,1569,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Anoura,luismanueli,"Molinari, 1994",,,,,,Luis Manuel's Tailless Bat,,,8,,3.1,2008,stable,N,,,
198,136802,,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Anourosorex,assamensis,"Anderson, 1875",,,,,,Assam Mole Shrew,,,8,,3.1,2008,unknown,N,,,
199,136589,,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Anourosorex,schmidi,"Petter, 1963",,,,,,Giant Mole Shrew,,,7,,3.1,2008,unknown,N,,,
200,41450,,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Anourosorex,squamipes,"Milne-Edwards, 1872",,,,,,"Chinese Short-tailed Shrew, Mole-shrew, Mole Shrew",,,8,,3.1,2008,unknown,N,,,
201,136257,,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Anourosorex,yamashinai,"Kuroda, 1935",,,,,,Taiwanese Mole Shrew,,,8,,3.1,2008,unknown,N,,,
202,1581,,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinomys,laniger,"(Gould, 1856)",,,,,,Kultarr,,,8,,3.1,2008,decreasing,N,,,
203,136555,,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinus,adustus,"(Thomas, 1923)",,,,,,"Rusty Antechinus, Tropical Antechinus",,,8,,3.1,2008,decreasing,N,,,
204,1590,,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinus,agilis,"Dickman, Parnaby, Crowther & King, 1998",,,,,,"Agile Antechinus, Normanby Antechinus",,,8,,3.1,2008,unknown,N,,,
205,40523,,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinus,bellus,"(Thomas, 1904)",,,,,,Fawn Antechinus,Souris Marsupiale Jolie,,8,,3.1,2008,stable,N,,,
206,40524,,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinus,flavipes,"(Waterhouse, 1838)",,,,,,Yellow-footed Antechinus,Souris Marsupiale À Pieds Jaunes,,8,,3.1,2008,stable,N,,,
207,1583,,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinus,godmani,"(Thomas, 1923)",,,,,,Atherton Antechinus,Souris Marsupiale De Godman,,9,,3.1,2008,stable,N,,,
208,1584,,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinus,leo,"Van Dyck, 1980",,,,,,Cinnamon Antechinus,Souris Marsupiale Cannelle,,8,,3.1,2008,stable,N,,,
209,40525,,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinus,minimus,"(É. Geoffroy, 1803)",,,,,,Swamp Antechinus,Souris Marsupiale Des Marais Litoraux,,8,,3.1,2008,decreasing,N,,,
210,40526,,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinus,stuartii,"Macleay, 1841",,,,,,Brown Antechinus,Souris Marsupiale Brune D´australie,,8,,3.1,2008,stable,N,,,
211,136755,,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinus,subtropicus,"Van Dyck & Crowther, 2000",,,,,,Subtropical Antechinus,,,8,,3.1,2008,decreasing,N,,,
212,41508,,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinus,swainsonii,"(Waterhouse, 1840)",,,,,,Dusky Antechinus,,,8,,3.1,2008,unknown,N,,,
213,1620,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,HIPPOSIDERIDAE,Anthops,ornatus,"Thomas, 1888",,,,,,"Flower-faced Bat, Solomons Leaf-nosed Bat",,,7,,3.1,2008,unknown,N,,,
214,1676,,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Antidorcas,marsupialis,"(Zimmermann, 1780)",,,,,,Springbok,,,8,,3.1,2008,increasing,N,,,
215,1677,,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ANTILOCAPRIDAE,Antilocapra,americana,"(Ord, 1815)",,,,,,"Mexican Pronghorn, Pronghorn","Antilocapre, Antilope Américaine",Berrendo,8,,3.1,2008,stable,N,,,
216,1681,,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Antilope,cervicapra,"(Linnaeus, 1758)",,,,,,Blackbuck,Antilope Cervicapre,Cervicapra,9,,3.1,2008,stable,N,,,
217,1790,,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Antrozous,pallidus,"(Le Conte, 1856)",,,,,,Pallid Bat,,,8,,3.1,2008,stable,N,,,
218,1793,,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Aonyx,capensis,"(Schinz, 1821)",,,,,,"African Clawless Otter, Cape Clawless Otter",Loutre À Joues Blanches,"Nutria Africana, Nutria De Cuello Blanco",8,,3.1,2008,stable,N,,,
219,44166,,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Aonyx,cinerea,"(Illiger, 1815)",,,,,,"Asian Small-clawed Otter, Oriental Small-clawed Otter, Small-clawed Otter",Loutre Cendrée,"Nutria Cenicienta, Nutria Inerme Asiatica",5,A2acd,3.1,2008,decreasing,N,,,
220,1794,,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Aonyx,congicus,"Lönnberg, 1910",,,,,,"Cameroon Clawless Otter, Congo Clawless Otter, Small-clawed Otter, Small-toothed Clawless Otter, Zaire Clawless Otter","Loutre À Joues Blanches Du Cameroun, Loutre À Joues Blanches Du Congo, Paraonyx Tacheté",Nutria Inerme De Camerún,8,,3.1,2008,unknown,N,,,
221,41539,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,azarae,"(Humboldt, 1811)",,,,,,"Azara's Night Monkey, Azaras Night Monkey",,"Cuatro Ojos, Macaco Da Noite, Mirikiná, Mono Nocturno",8,,3.1,2008,decreasing,N,,,
222,39915,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,brumbacki,"Hershkovitz, 1983",,,,,,Brumback's Night Monkey,,"Mico De Noche Llanero, Mono Nocturno",5,A2c,3.1,2008,decreasing,N,,,
223,1807,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,griseimembra,"Elliot, 1912",,,,,,"Grey-handed Night Monkey, Grey-legged Night Monkey",,Mico De Noche Caribeño,5,A2c,3.1,2008,decreasing,N,,,
224,136211,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,jorgehernandezi,"Defler & Bueno, 2007",,,,,,Hernández-camachos Night Monkey,,,7,,3.1,2008,unknown,N,,,
225,1808,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,lemurinus,"I. Geoffroy, 1846",,,,,,"Colombian Night Monkey, Lemurine Night Monkey",,"Mico De Noche Andino, Mono Nocturno",5,A2c,3.1,2008,decreasing,N,,,
226,1802,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,miconax,"Thomas, 1927",,,,,,"Andean Night Monkey, Mono Lechuza",,"Mono Nocturno, Tutamono",5,A2c,3.1,2008,decreasing,N,,,
227,41540,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,nancymaae,"Hershkovitz, 1983",,,,,,"Ma's Night Monkey, Nancy Mas Night Monkey, Peruvian Red-necked Owl Monkey",,"Macaco Da Noite, Mono Nocturno",8,,3.1,2008,unknown,N,,,
228,41542,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,nigriceps,"Dollman, 1909",,,,,,"Black-headed Night Monkey, Peruvian Night Monkey",,"Cuatro Ojos, Macaco Da Noite, Mono Nocturno, Quatro Ojos",8,,3.1,2008,unknown,N,,,
229,41543,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,trivirgatus,"(Humboldt, 1812)",,,,,,"Douroucouli, Night Monkey, Northern Night Monkey, Northern Owl Monkey, Owl Monkey",,"Macaco Da Noite, Mono De Noche, Mono Nocturno",8,,3.1,2008,unknown,N,,,
230,41544,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,vociferans,"(Spix, 1823)",,,,,,"Night Monkey, Noisy Night Monkey, Spix's Night Monkey, Spix's Owl Monkey",,"Macaco Da Noite, Mono Nocturno, Musmuqui",8,,3.1,2008,decreasing,N,,,
231,39953,,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,AOTIDAE,Aotus,zonalis,"Goldman, 1914",,,,,,Panamanian Night Monkey,,Mico De Noche Chocoano,7,,3.1,2008,unknown,N,,,
232,1869,,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,APLODONTIIDAE,Aplodontia,rufa,"(Rafinesque, 1817)",,,,,,"Mountain Beaver, Point Arena Mountain Beaver, Sewellel",,,8,,3.1,2008,stable,N,,,
